protein_id	level	budget	component_id	length_stratum	candidate_rows	candidate_labels	matching_candidate	raw_top_rows	raw_top_labels	calibrated_top_rows	calibrated_top_labels	raw_levels_in_calibrated_top	top_set_expanded	raw_winner_row	calibrated_winner_row	raw_winner_label	calibrated_winner_label	winner_row_changed	winner_label_changed	raw_concordant	calibrated_concordant	raw_only_concordant	calibrated_only_concordant	calibrated_tie_loss	raw_tie_loss	monotonicity_violations
A0R8H2	EC_L3	25	185	GT_1022	30	12	1	1	1	2	1	2	1	73871	73821	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A0R8H2	EC_L3	50	185	GT_1022	68	30	1	1	1	2	1	2	1	73871	73821	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A0R8H2	EC_L3	ALL	185	GT_1022	159	56	1	1	1	2	1	2	1	73871	73821	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A0R8H2	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	73764	73764	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0R8H2	EC_L4	25	185	GT_1022	30	14	1	1	1	1	1	1	0	73764	73764	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0R8H2	EC_L4	50	185	GT_1022	68	42	1	1	1	1	1	1	0	73764	73764	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0R8H2	EC_L4	ALL	185	GT_1022	159	108	1	1	1	1	1	1	0	73764	73764	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	80084	80084	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L3	25	185	GT_1022	29	10	1	1	1	1	1	1	0	80084	80084	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L3	50	185	GT_1022	61	26	1	1	1	1	1	1	0	80084	80084	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L3	ALL	185	GT_1022	132	46	1	1	1	1	1	1	0	80084	80084	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	80125	80125	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L4	25	185	GT_1022	29	15	1	1	1	1	1	1	0	80125	80125	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L4	50	185	GT_1022	61	38	1	1	1	1	1	1	0	80125	80125	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0RQI5	EC_L4	ALL	185	GT_1022	132	88	1	1	1	1	1	1	0	80125	80125	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	82073	82073	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L3	25	185	GT_1022	28	15	1	1	1	1	1	1	0	82073	82073	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L3	50	185	GT_1022	65	32	1	1	1	1	1	1	0	82073	82073	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L3	ALL	185	GT_1022	289	82	1	1	1	1	1	1	0	82073	82073	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	82012	82012	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L4	25	185	GT_1022	28	16	1	1	1	1	1	1	0	82012	82012	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L4	50	185	GT_1022	65	41	1	1	1	1	1	1	0	82012	82012	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0T0D7	EC_L4	ALL	185	GT_1022	289	162	1	1	1	1	1	1	0	82012	82012	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0T0R1	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	82920	82920	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0R1	EC_L3	25	185	GT_1022	32	10	1	1	1	1	1	1	0	82920	82920	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0R1	EC_L3	50	185	GT_1022	64	31	1	1	1	1	1	1	0	82920	82920	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0R1	EC_L3	ALL	185	GT_1022	228	71	1	1	1	1	1	1	0	82920	82920	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0T0R1	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	83052	82871	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A0T0R1	EC_L4	25	185	GT_1022	32	12	1	1	1	2	1	2	1	83052	82871	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A0T0R1	EC_L4	50	185	GT_1022	64	37	1	1	1	2	1	2	1	83052	82871	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A0T0R1	EC_L4	ALL	185	GT_1022	228	133	1	1	1	2	1	2	1	83052	82871	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A0ZZ27	EC_L3	10	185	GT_1022	11	2	1	1	1	2	1	2	1	83734	83734	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0ZZ27	EC_L3	25	185	GT_1022	29	10	1	1	1	2	1	2	1	83734	83734	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0ZZ27	EC_L3	50	185	GT_1022	58	22	1	1	1	2	1	2	1	83734	83734	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0ZZ27	EC_L3	ALL	185	GT_1022	273	72	1	1	1	2	1	2	1	83734	83734	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A0ZZ27	EC_L4	10	185	GT_1022	11	2	1	1	1	1	1	1	0	83697	83697	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0ZZ27	EC_L4	25	185	GT_1022	29	14	1	1	1	1	1	1	0	83697	83697	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0ZZ27	EC_L4	50	185	GT_1022	58	32	1	1	1	1	1	1	0	83697	83697	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A0ZZ27	EC_L4	ALL	185	GT_1022	273	150	1	1	1	1	1	1	0	83697	83697	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1A317	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	86720	86720	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1A317	EC_L3	25	185	GT_1022	26	8	1	1	1	1	1	1	0	86720	86720	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1A317	EC_L3	50	185	GT_1022	61	23	1	1	1	1	1	1	0	86720	86720	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1A317	EC_L3	ALL	185	GT_1022	308	77	1	1	1	1	1	1	0	86720	86720	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1A317	EC_L4	10	185	GT_1022	10	2	1	1	1	3	1	3	1	86701	86684	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1A317	EC_L4	25	185	GT_1022	26	8	1	1	1	3	1	3	1	86701	86684	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1A317	EC_L4	50	185	GT_1022	61	34	1	1	1	3	1	3	1	86701	86684	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1A317	EC_L4	ALL	185	GT_1022	308	166	1	1	1	3	1	3	1	86701	86684	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1AIF9	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	92896	92896	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AIF9	EC_L3	25	185	GT_1022	35	11	1	1	1	1	1	1	0	92896	92896	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AIF9	EC_L3	50	185	GT_1022	67	29	1	1	1	1	1	1	0	92896	92896	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AIF9	EC_L3	ALL	185	GT_1022	153	58	1	1	1	1	1	1	0	92896	92896	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AIF9	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	92900	92800	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1AIF9	EC_L4	25	185	GT_1022	35	13	1	1	1	2	1	2	1	92900	92800	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1AIF9	EC_L4	50	185	GT_1022	67	37	1	1	1	2	1	2	1	92900	92800	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1AIF9	EC_L4	ALL	185	GT_1022	153	101	1	1	1	2	1	2	1	92900	92800	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	94535	94483	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L3	25	185	GT_1022	28	12	1	1	1	2	1	2	1	94535	94483	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L3	50	185	GT_1022	80	28	1	1	1	2	1	2	1	94535	94483	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L3	ALL	185	GT_1022	151	48	1	1	1	2	1	2	1	94535	94483	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L4	10	185	GT_1022	10	1	1	1	1	4	1	4	1	94538	94442	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L4	25	185	GT_1022	28	14	1	1	1	5	1	5	1	94538	94442	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L4	50	185	GT_1022	80	40	1	1	1	5	1	5	1	94538	94442	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1ALT4	EC_L4	ALL	185	GT_1022	151	92	1	1	1	5	1	5	1	94538	94442	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1AX75	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	100208	100208	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AX75	EC_L3	25	185	GT_1022	31	14	1	1	1	1	1	1	0	100208	100208	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AX75	EC_L3	50	185	GT_1022	71	32	1	1	1	1	1	1	0	100208	100208	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AX75	EC_L3	ALL	185	GT_1022	122	47	1	1	1	1	1	1	0	100208	100208	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1AX75	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	100212	100212	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1AX75	EC_L4	25	185	GT_1022	31	19	1	1	1	2	1	2	1	100212	100212	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1AX75	EC_L4	50	185	GT_1022	71	53	1	1	1	2	1	2	1	100212	100212	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1AX75	EC_L4	ALL	185	GT_1022	122	89	1	1	1	2	1	2	1	100212	100212	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1B015	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	101811	101811	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1B015	EC_L3	25	185	GT_1022	34	13	1	1	1	1	1	1	0	101811	101811	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1B015	EC_L3	50	185	GT_1022	71	28	1	1	1	1	1	1	0	101811	101811	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1B015	EC_L3	ALL	185	GT_1022	149	53	1	1	1	1	1	1	0	101811	101811	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1B015	EC_L4	10	185	GT_1022	10	1	1	1	1	3	1	3	1	101874	101819	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1B015	EC_L4	25	185	GT_1022	34	16	1	1	1	3	1	3	1	101874	101819	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1B015	EC_L4	50	185	GT_1022	71	40	1	1	1	3	1	3	1	101874	101819	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1B015	EC_L4	ALL	185	GT_1022	149	94	1	1	1	3	1	3	1	101874	101819	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1BD23	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	105133	105133	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1BD23	EC_L3	25	185	GT_1022	38	12	1	1	1	1	1	1	0	105133	105133	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1BD23	EC_L3	50	185	GT_1022	74	29	1	1	1	1	1	1	0	105133	105133	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1BD23	EC_L3	ALL	185	GT_1022	203	68	1	1	1	1	1	1	0	105133	105133	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1BD23	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	105013	105013	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1BD23	EC_L4	25	185	GT_1022	38	16	1	1	1	1	1	1	0	105013	105013	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1BD23	EC_L4	50	185	GT_1022	74	37	1	1	1	1	1	1	0	105013	105013	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1BD23	EC_L4	ALL	185	GT_1022	203	112	1	1	1	1	1	1	0	105013	105013	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L3	10	185	GT_1022	11	4	1	1	1	1	1	1	0	111560	111560	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L3	25	185	GT_1022	35	16	1	1	1	1	1	1	0	111560	111560	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L3	50	185	GT_1022	82	29	1	1	1	1	1	1	0	111560	111560	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L3	ALL	185	GT_1022	245	68	1	1	1	1	1	1	0	111560	111560	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L4	10	185	GT_1022	11	4	1	1	1	1	1	1	0	111460	111460	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L4	25	185	GT_1022	35	21	1	1	1	1	1	1	0	111460	111460	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L4	50	185	GT_1022	82	44	1	1	1	1	1	1	0	111460	111460	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9I1	EC_L4	ALL	185	GT_1022	245	133	1	1	1	1	1	1	0	111460	111460	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L3	10	185	GT_1022	11	3	1	1	1	1	1	1	0	111821	111821	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L3	25	185	GT_1022	31	14	1	1	1	1	1	1	0	111821	111821	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L3	50	185	GT_1022	80	28	1	1	1	1	1	1	0	111821	111821	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L3	ALL	185	GT_1022	261	80	1	1	1	1	1	1	0	111821	111821	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L4	10	185	GT_1022	11	3	1	1	1	1	1	1	0	111704	111704	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L4	25	185	GT_1022	31	16	1	1	1	1	1	1	0	111704	111704	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L4	50	185	GT_1022	80	36	1	1	1	1	1	1	0	111704	111704	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9R4	EC_L4	ALL	185	GT_1022	261	145	1	1	1	1	1	1	0	111704	111704	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	112327	112327	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L3	25	185	GT_1022	33	12	1	1	1	1	1	1	0	112327	112327	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L3	50	185	GT_1022	83	29	1	1	1	1	1	1	0	112327	112327	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L3	ALL	185	GT_1022	253	69	1	1	1	1	1	1	0	112327	112327	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	112214	112214	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L4	25	185	GT_1022	33	18	1	1	1	1	1	1	0	112214	112214	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L4	50	185	GT_1022	83	39	1	1	1	1	1	1	0	112214	112214	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1E9Z8	EC_L4	ALL	185	GT_1022	253	138	1	1	1	1	1	1	0	112214	112214	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1JIH3	EC_L3	10	716	LE_1022	10	5	1	1	1	2	1	2	1	113662	113662	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
A1JIH3	EC_L3	25	716	LE_1022	29	17	1	1	1	2	1	2	1	113662	113662	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
A1JIH3	EC_L3	50	716	LE_1022	62	33	1	1	1	2	1	2	1	113662	113662	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
A1JIH3	EC_L3	ALL	716	LE_1022	116	51	1	1	1	2	1	2	1	113662	113662	3.6.5	3.6.5	0	0	1	1	0	0	0	0	0
A1JIH3	EC_L4	10	716	LE_1022	10	6	1	1	1	2	2	2	1	113662	113662	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
A1JIH3	EC_L4	25	716	LE_1022	29	25	1	1	1	2	2	2	1	113662	113662	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
A1JIH3	EC_L4	50	716	LE_1022	62	51	1	1	1	2	2	2	1	113662	113662	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
A1JIH3	EC_L4	ALL	716	LE_1022	116	93	1	1	1	2	2	2	1	113662	113662	3.6.5.n1	3.6.5.n1	0	0	0	0	0	0	1	0	0
A1JII0	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	113809	113809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1JII0	EC_L3	25	185	GT_1022	33	11	1	1	1	1	1	1	0	113809	113809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1JII0	EC_L3	50	185	GT_1022	71	30	1	1	1	1	1	1	0	113809	113809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1JII0	EC_L3	ALL	185	GT_1022	159	62	1	1	1	1	1	1	0	113809	113809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1JII0	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	113857	113757	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1JII0	EC_L4	25	185	GT_1022	33	12	1	1	1	2	1	2	1	113857	113757	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1JII0	EC_L4	50	185	GT_1022	71	41	1	1	1	2	1	2	1	113857	113757	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1JII0	EC_L4	ALL	185	GT_1022	159	95	1	1	1	2	1	2	1	113857	113757	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1KB34	EC_L3	10	185	GT_1022	10	1	1	1	1	2	1	2	1	123580	123580	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KB34	EC_L3	25	185	GT_1022	32	13	1	1	1	2	1	2	1	123580	123580	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KB34	EC_L3	50	185	GT_1022	68	32	1	1	1	2	1	2	1	123580	123580	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KB34	EC_L3	ALL	185	GT_1022	154	56	1	1	1	2	1	2	1	123580	123580	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KB34	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	123685	123685	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1KB34	EC_L4	25	185	GT_1022	32	16	1	1	1	2	1	2	1	123685	123555	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1KB34	EC_L4	50	185	GT_1022	68	40	1	1	1	2	1	2	1	123685	123555	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1KB34	EC_L4	ALL	185	GT_1022	154	93	1	1	1	2	1	2	1	123685	123555	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1KGE7	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	124809	124809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KGE7	EC_L3	25	185	GT_1022	27	11	1	1	1	1	1	1	0	124809	124809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KGE7	EC_L3	50	185	GT_1022	57	26	1	1	1	1	1	1	0	124809	124809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KGE7	EC_L3	ALL	185	GT_1022	265	83	1	1	1	1	1	1	0	124809	124809	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1KGE7	EC_L4	10	185	GT_1022	10	1	1	1	1	4	1	4	1	124651	124651	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1KGE7	EC_L4	25	185	GT_1022	27	11	1	1	1	4	1	4	1	124651	124651	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1KGE7	EC_L4	50	185	GT_1022	57	31	1	1	1	4	1	4	1	124651	124651	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1KGE7	EC_L4	ALL	185	GT_1022	265	166	1	1	1	4	1	4	1	124651	124651	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1KRG6	EC_L3	10	185	GT_1022	10	1	1	1	1	3	1	3	1	128555	128469	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1KRG6	EC_L3	25	185	GT_1022	34	10	1	1	1	3	1	3	1	128555	128469	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1KRG6	EC_L3	50	185	GT_1022	72	31	1	1	1	3	1	3	1	128555	128469	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1KRG6	EC_L3	ALL	185	GT_1022	170	63	1	1	1	3	1	3	1	128555	128469	2.7.7	2.7.7	1	0	1	1	0	0	0	0	0
A1KRG6	EC_L4	10	185	GT_1022	10	1	1	1	1	4	1	4	1	128572	128469	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1KRG6	EC_L4	25	185	GT_1022	34	12	1	1	1	5	1	5	1	128572	128440	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1KRG6	EC_L4	50	185	GT_1022	72	45	1	1	1	5	1	5	1	128572	128440	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1KRG6	EC_L4	ALL	185	GT_1022	170	108	1	1	1	5	1	5	1	128572	128440	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1QZH7	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	133359	133359	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1QZH7	EC_L3	25	185	GT_1022	28	9	1	1	1	1	1	1	0	133359	133359	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1QZH7	EC_L3	50	185	GT_1022	55	23	1	1	1	1	1	1	0	133359	133359	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1QZH7	EC_L3	ALL	185	GT_1022	299	75	1	1	1	1	1	1	0	133359	133359	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1QZH7	EC_L4	10	185	GT_1022	10	1	1	1	1	1	1	1	0	133290	133290	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1QZH7	EC_L4	25	185	GT_1022	28	10	1	1	1	1	1	1	0	133290	133290	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1QZH7	EC_L4	50	185	GT_1022	55	30	1	1	1	1	1	1	0	133290	133290	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1QZH7	EC_L4	ALL	185	GT_1022	299	170	1	1	1	1	1	1	0	133290	133290	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L3	10	185	GT_1022	10	2	1	1	1	1	1	1	0	138877	138877	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L3	25	185	GT_1022	28	9	1	1	1	1	1	1	0	138877	138877	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L3	50	185	GT_1022	62	27	1	1	1	1	1	1	0	138877	138877	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L3	ALL	185	GT_1022	285	80	1	1	1	1	1	1	0	138877	138877	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L4	10	185	GT_1022	10	2	1	1	1	1	1	1	0	138863	138863	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L4	25	185	GT_1022	28	10	1	1	1	1	1	1	0	138863	138863	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L4	50	185	GT_1022	62	32	1	1	1	1	1	1	0	138863	138863	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1R8V4	EC_L4	ALL	185	GT_1022	285	172	1	1	1	1	1	1	0	138863	138863	2.7.7.6	2.7.7.6	0	0	1	1	0	0	0	0	0
A1REA7	EC_L3	10	185	GT_1022	10	1	1	1	1	1	1	1	0	139382	139382	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1REA7	EC_L3	25	185	GT_1022	34	9	1	1	1	1	1	1	0	139382	139382	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1REA7	EC_L3	50	185	GT_1022	69	30	1	1	1	1	1	1	0	139382	139382	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1REA7	EC_L3	ALL	185	GT_1022	172	56	1	1	1	1	1	1	0	139382	139382	2.7.7	2.7.7	0	0	1	1	0	0	0	0	0
A1REA7	EC_L4	10	185	GT_1022	10	1	1	1	1	2	1	2	1	139385	139284	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
A1REA7	EC_L4	25	185	GT_1022	34	15	1	1	1	2	1	2	1	139385	139284	2.7.7.6	2.7.7.6	1	0	1	1	0	0	0	0	0
